id,trip_duration
id1671429,817.5737971637193
id1155279,817.5737971637193
id3780029,1746.9710494834148
id3759898,817.5737971637193
id2068572,817.5737971637193
id3029354,817.5737971637193
id1233395,817.5737971637193
id1971234,817.5737971637193
id2146947,817.5737971637193
id0248956,817.5737971637193
id2832032,817.5737971637193
id3381322,817.5737971637193
id3174102,817.5737971637193
id3841591,817.5737971637193
id2828449,2130.8738019738485
id0132202,817.5737971637193
id2155048,817.5737971637193
id1478994,1763.5180913256438
id0152661,817.5737971637193
id2557936,817.5737971637193
id1132188,817.5737971637193
id2600155,817.5737971637193
id1370403,1746.9710494834148
id1391881,817.5737971637193
id0469584,817.5737971637193
id1884057,817.5737971637193
id3437390,817.5737971637193
id2139791,1431.5674166173278
id2824398,817.5737971637193
id2349329,817.5737971637193
id2767155,817.5737971637193
id2510692,817.5737971637193
id0572623,817.5737971637193
id1394395,817.5737971637193
id1555305,1746.9710494834148
id2420516,817.5737971637193
id1500597,817.5737971637193
id1899288,817.5737971637193
id1472524,817.5737971637193
id1993020,817.5737971637193
id2273329,817.5737971637193
id0927586,817.5737971637193
id3405349,817.5737971637193
id2695311,817.5737971637193
id1383806,817.5737971637193
id1457117,817.5737971637193
id2319880,817.5737971637193
id0012779,1763.5180913256438
id0188228,817.5737971637193
id0531829,817.5737971637193
id2839388,1763.5180913256438
id3588198,817.5737971637193
id1534831,817.5737971637193
id0701015,817.5737971637193
id3953534,817.5737971637193
id2307884,1091.6744677479
id0778023,817.5737971637193
id1308073,817.5737971637193
id0576533,817.5737971637193
id1349994,817.5737971637193
id2467928,817.5737971637193
id3351750,817.5737971637193
id3562352,1746.9710494834148
id0428290,817.5737971637193
id0271028,1431.5674166173278
id3718272,817.5737971637193
id2509234,817.5737971637193
id1388591,817.5737971637193
id3122246,817.5737971637193
id1842326,817.5737971637193
id3529394,817.5737971637193
id1520129,817.5737971637193
id0338551,817.5737971637193
id1208751,817.5737971637193
id3406262,817.5737971637193
id1769589,817.5737971637193
id2867593,817.5737971637193
id0822086,817.5737971637193
id1309623,817.5737971637193
id0837556,817.5737971637193
id0641228,817.5737971637193
id3095104,817.5737971637193
id1193445,817.5737971637193
id3426325,817.5737971637193
id2006840,817.5737971637193
id0138642,817.5737971637193
id1913117,1431.5674166173278
id1911604,1746.9710494834148
id0388204,817.5737971637193
id0376313,817.5737971637193
id1789441,817.5737971637193
id1420079,817.5737971637193
id2351880,817.5737971637193
id1397275,817.5737971637193
id0390786,817.5737971637193
id0546256,817.5737971637193
id3660485,817.5737971637193
id0333608,1431.5674166173278
id2182578,817.5737971637193
id1158338,817.5737971637193
id2081327,817.5737971637193
id0570771,817.5737971637193
id1164851,817.5737971637193
id2301122,817.5737971637193
id0621806,817.5737971637193
id2346650,817.5737971637193
id2142929,1431.5674166173278
id1571334,817.5737971637193
id1332117,817.5737971637193
id2392119,817.5737971637193
id3309614,817.5737971637193
id2690377,817.5737971637193
id3496031,817.5737971637193
id2957189,817.5737971637193
id2015806,817.5737971637193
id0421433,817.5737971637193
id1760508,817.5737971637193
id2414773,817.5737971637193
id3365425,817.5737971637193
id1125828,817.5737971637193
id1593512,817.5737971637193
id2412190,817.5737971637193
id0644919,817.5737971637193
id1827002,817.5737971637193
id3975362,817.5737971637193
id1134963,817.5737971637193
id3928491,817.5737971637193
id1796952,817.5737971637193
id2437301,1091.6744677479
id2414272,1091.6744677479
id3487254,817.5737971637193
id1516431,817.5737971637193
id3636941,817.5737971637193
id0033058,817.5737971637193
id3650802,817.5737971637193
id1107166,817.5737971637193
id0352882,817.5737971637193
id1766227,817.5737971637193
id1195534,817.5737971637193
id1059684,817.5737971637193
id0940199,817.5737971637193
id2528163,817.5737971637193
id0919966,817.5737971637193
id2826168,817.5737971637193
id2170803,817.5737971637193
id2000184,817.5737971637193
id2101417,2130.8738019738485
id3375121,1431.5674166173278
id1202903,1431.5674166173278
id2255141,817.5737971637193
id3965726,817.5737971637193
id2656610,1746.9710494834148
id0434956,817.5737971637193
id1877189,817.5737971637193
id3040815,817.5737971637193
id0093716,817.5737971637193
id1103050,817.5737971637193
id1422184,817.5737971637193
id0864746,817.5737971637193
id2755735,817.5737971637193
id3112806,817.5737971637193
id0739111,1431.5674166173278
id1791696,817.5737971637193
id1963006,817.5737971637193
id1373197,817.5737971637193
id3708923,817.5737971637193
id3726580,817.5737971637193
id1787838,1431.5674166173278
id3340304,817.5737971637193
id2846350,817.5737971637193
id0047251,817.5737971637193
id1753016,1431.5674166173278
id2953343,817.5737971637193
id3107674,817.5737971637193
id0002608,817.5737971637193
id2990394,817.5737971637193
id3598152,817.5737971637193
id2346163,817.5737971637193
id2584584,817.5737971637193
id2727364,817.5737971637193
id0797438,817.5737971637193
id2117187,817.5737971637193
id3317688,817.5737971637193
id3961925,817.5737971637193
id3147489,817.5737971637193
id3484246,817.5737971637193
id2093374,817.5737971637193
id0679904,817.5737971637193
id0626723,817.5737971637193
id1576197,817.5737971637193
id0824689,817.5737971637193
id1676272,817.5737971637193
id0627637,817.5737971637193
id2345037,817.5737971637193
id3961005,817.5737971637193
id0676864,817.5737971637193
id1118396,1091.6744677479
id3033320,1091.6744677479
id2737671,817.5737971637193
id2555095,817.5737971637193
id2216054,817.5737971637193
id1879755,817.5737971637193
id0195472,817.5737971637193
id3264821,817.5737971637193
id3321859,817.5737971637193
id3083909,817.5737971637193
id2799048,1091.6744677479
id3809466,817.5737971637193
id0658141,817.5737971637193
id3871456,817.5737971637193
id3362959,817.5737971637193
id1123000,1746.9710494834148
id0426056,817.5737971637193
id3169766,817.5737971637193
id3783179,1431.5674166173278
id1470916,3422.476998050682
id3812808,1431.5674166173278
id0625495,817.5737971637193
id2177275,817.5737971637193
id1669881,817.5737971637193
id0175084,817.5737971637193
id0721910,817.5737971637193
id2340579,817.5737971637193
id2685023,817.5737971637193
id3482357,1431.5674166173278
id2245371,817.5737971637193
id1278193,817.5737971637193
id1158031,817.5737971637193
id1509114,817.5737971637193
id2751524,817.5737971637193
id3129627,817.5737971637193
id1635850,817.5737971637193
id0028611,817.5737971637193
id2786840,817.5737971637193
id1325493,817.5737971637193
id1597746,817.5737971637193
id3147950,2130.8738019738485
id1045588,817.5737971637193
id1022607,1431.5674166173278
id0337753,817.5737971637193
id0141150,817.5737971637193
id0868004,817.5737971637193
id2736277,817.5737971637193
id1823119,817.5737971637193
id3641265,817.5737971637193
id2368838,817.5737971637193
id3853565,817.5737971637193
id1643361,2130.8738019738485
id1939982,817.5737971637193
id1415311,817.5737971637193
id0830841,817.5737971637193
id0202012,817.5737971637193
id3746505,817.5737971637193
id0076494,817.5737971637193
id2025500,1431.5674166173278
id0088193,817.5737971637193
id2329216,1431.5674166173278
id2600913,817.5737971637193
id2191170,817.5737971637193
id3826806,817.5737971637193
id3599247,817.5737971637193
id2907509,817.5737971637193
id2142979,817.5737971637193
id0985073,1431.5674166173278
id2824393,817.5737971637193
id1614902,817.5737971637193
id2495395,1091.6744677479
id0814791,817.5737971637193
id0152911,1746.9710494834148
id0794895,817.5737971637193
id2923064,817.5737971637193
id0959089,2130.8738019738485
id2208629,817.5737971637193
id2723280,817.5737971637193
id0729657,1431.5674166173278
id0516790,1091.6744677479
id3794167,817.5737971637193
id2431791,817.5737971637193
id3588190,817.5737971637193
id3087426,817.5737971637193
id1953265,817.5737971637193
id0146166,817.5737971637193
id0730321,817.5737971637193
id1744015,3422.476998050682
id2628803,817.5737971637193
id1819594,817.5737971637193
id2637651,817.5737971637193
id0259366,817.5737971637193
id3199513,817.5737971637193
id2109085,817.5737971637193
id0230139,817.5737971637193
id0395122,817.5737971637193
id3847172,817.5737971637193
id0246436,817.5737971637193
id0050172,817.5737971637193
id0588163,817.5737971637193
id0957129,817.5737971637193
id1181152,1431.5674166173278
id2318002,1746.9710494834148
id1152721,817.5737971637193
id0578867,817.5737971637193
id1674283,817.5737971637193
id1009060,817.5737971637193
id1499822,817.5737971637193
id0935271,1746.9710494834148
id1439169,817.5737971637193
id2468154,1091.6744677479
id2315902,817.5737971637193
id2465729,817.5737971637193
id2999912,817.5737971637193
id2963678,817.5737971637193
id1089607,817.5737971637193
id3887389,817.5737971637193
id3447831,817.5737971637193
id1160954,817.5737971637193
id3333729,817.5737971637193
id3489866,817.5737971637193
id3357285,817.5737971637193
id1550743,817.5737971637193
id0560933,1746.9710494834148
id0731119,817.5737971637193
id3956524,817.5737971637193
id1658832,817.5737971637193
id0977424,817.5737971637193
id3419570,817.5737971637193
id1539496,817.5737971637193
id2872013,817.5737971637193
id0977363,817.5737971637193
id1644673,1431.5674166173278
id3170119,817.5737971637193
id0013519,1431.5674166173278
id3620369,817.5737971637193
id0995729,817.5737971637193
id1199993,817.5737971637193
id0870823,817.5737971637193
id1746769,817.5737971637193
id1761621,817.5737971637193
id0955952,817.5737971637193
id3450911,817.5737971637193
id2035696,1746.9710494834148
id2685850,817.5737971637193
id2305039,817.5737971637193
id2884385,817.5737971637193
id1973660,1431.5674166173278
id1062131,1431.5674166173278
id3853357,817.5737971637193
id1236685,817.5737971637193
id3602303,817.5737971637193
id1806638,817.5737971637193
id3400677,817.5737971637193
id1138267,817.5737971637193
id0736053,817.5737971637193
id2319364,817.5737971637193
id3116733,817.5737971637193
id3771556,817.5737971637193
id0124891,817.5737971637193
id1760392,817.5737971637193
id0070646,817.5737971637193
id0637820,817.5737971637193
id2171415,1431.5674166173278
id0214866,817.5737971637193
id3982336,817.5737971637193
id1949435,817.5737971637193
id3246513,2130.8738019738485
id2946250,817.5737971637193
id2113754,817.5737971637193
id2465667,817.5737971637193
id2868489,817.5737971637193
id3738374,817.5737971637193
id3806418,1431.5674166173278
id0081589,817.5737971637193
id3693868,817.5737971637193
id1945307,817.5737971637193
id0564753,817.5737971637193
id1693645,817.5737971637193
id1058341,817.5737971637193
id3739596,817.5737971637193
id2778151,817.5737971637193
id0577386,817.5737971637193
id1889859,817.5737971637193
id2249268,817.5737971637193
id1049228,817.5737971637193
id0973170,817.5737971637193
id1324212,817.5737971637193
id1359008,817.5737971637193
id0872795,817.5737971637193
id3527829,817.5737971637193
id3535712,1746.9710494834148
id2397242,817.5737971637193
id3756802,817.5737971637193
id3508470,817.5737971637193
id1777188,817.5737971637193
id2473995,817.5737971637193
id3283801,817.5737971637193
id1256163,817.5737971637193
id2210196,817.5737971637193
id3616238,817.5737971637193
id0325977,817.5737971637193
id3427401,817.5737971637193
id3767523,817.5737971637193
id3717962,817.5737971637193
id3830804,817.5737971637193
id0881865,817.5737971637193
id0001777,3422.476998050682
id0807434,817.5737971637193
id0214412,817.5737971637193
id0036742,1746.9710494834148
id1347011,817.5737971637193
id1698863,817.5737971637193
id2515994,817.5737971637193
id3245986,817.5737971637193
id3100396,817.5737971637193
id1784582,817.5737971637193
id0711058,3422.476998050682
id3033184,817.5737971637193
id0152818,817.5737971637193
id1830687,817.5737971637193
id3880486,817.5737971637193
id0029976,817.5737971637193
id0874579,817.5737971637193
id0937613,817.5737971637193
id1851199,817.5737971637193
id1422314,817.5737971637193
id1407569,817.5737971637193
id3486517,817.5737971637193
id1033567,1091.6744677479
id2738993,817.5737971637193
id3850307,817.5737971637193
id2455088,817.5737971637193
id2366779,3422.476998050682
id2001201,817.5737971637193
id2289787,817.5737971637193
id0042261,817.5737971637193
id2647509,817.5737971637193
id0335735,817.5737971637193
id0070836,817.5737971637193
id2308327,1431.5674166173278
id3885184,817.5737971637193
id1874261,817.5737971637193
id2152788,817.5737971637193
id1941159,817.5737971637193
id3574239,1431.5674166173278
id2300455,817.5737971637193
id0085649,2130.8738019738485
id0380962,817.5737971637193
id2931867,817.5737971637193
id0707698,817.5737971637193
id3098459,817.5737971637193
id0524443,817.5737971637193
id2897225,817.5737971637193
id0791745,817.5737971637193
id2551899,817.5737971637193
id0138929,1091.6744677479
id2963540,817.5737971637193
id0171566,817.5737971637193
id0198530,817.5737971637193
id1083862,817.5737971637193
id0603869,1091.6744677479
id3664872,817.5737971637193
id0410796,817.5737971637193
id2386401,817.5737971637193
id0101620,817.5737971637193
id3600501,1431.5674166173278
id0429395,817.5737971637193
id2481801,817.5737971637193
id1494030,817.5737971637193
id1455262,1431.5674166173278
id0799868,817.5737971637193
id0482016,817.5737971637193
id2268690,817.5737971637193
id1121663,1091.6744677479
id3531765,817.5737971637193
id2724454,817.5737971637193
id1050526,817.5737971637193
id3697561,817.5737971637193
id0974361,817.5737971637193
id1626668,817.5737971637193
id3444148,817.5737971637193
id0577536,817.5737971637193
id3149675,1431.5674166173278
id0423637,817.5737971637193
id3160662,817.5737971637193
id0831421,817.5737971637193
id0113811,817.5737971637193
id2207168,817.5737971637193
id2814265,817.5737971637193
id0220607,817.5737971637193
id0598337,817.5737971637193
id0294060,817.5737971637193
id0697085,817.5737971637193
id3914122,817.5737971637193
id2635821,817.5737971637193
id3216066,817.5737971637193
id0041923,1431.5674166173278
id1948736,817.5737971637193
id1415008,817.5737971637193
id0463288,817.5737971637193
id0145864,1746.9710494834148
id0007957,817.5737971637193
id3564923,817.5737971637193
id2414756,817.5737971637193
id3905311,817.5737971637193
id0178358,817.5737971637193
id2718550,1091.6744677479
id3166993,1431.5674166173278
id1775322,817.5737971637193
id3406028,817.5737971637193
id2180367,817.5737971637193
id0231374,817.5737971637193
id2383123,817.5737971637193
id3922891,817.5737971637193
id3680326,817.5737971637193
id1796744,817.5737971637193
id2086232,817.5737971637193
id2078475,1431.5674166173278
id0027023,817.5737971637193
id2970680,1091.6744677479
id3205009,817.5737971637193
id0325480,817.5737971637193
id1086304,817.5737971637193
id1147459,817.5737971637193
id3609805,817.5737971637193
id1535994,817.5737971637193
id2564478,817.5737971637193
id3309165,817.5737971637193
id1635383,3422.476998050682
id3758019,817.5737971637193
id2010235,817.5737971637193
id3125429,817.5737971637193
id2452165,817.5737971637193
id1197679,817.5737971637193
id1016822,817.5737971637193
id0028046,817.5737971637193
id0698966,817.5737971637193
id3239624,817.5737971637193
id0021474,817.5737971637193
id3612600,817.5737971637193
id1311997,817.5737971637193
id1342685,817.5737971637193
id3125415,817.5737971637193
id3323275,817.5737971637193
id2354131,817.5737971637193
id0810383,1431.5674166173278
id2709866,817.5737971637193
id2023525,817.5737971637193
id1987809,817.5737971637193
id0530534,817.5737971637193
id3295923,1431.5674166173278
id1532689,817.5737971637193
id3383270,817.5737971637193
id2456459,1431.5674166173278
id3136507,817.5737971637193
id2199166,817.5737971637193
id1566571,817.5737971637193
id1797918,817.5737971637193
id1175274,817.5737971637193
id1664762,817.5737971637193
id0163369,817.5737971637193
id2157923,817.5737971637193
id2533444,817.5737971637193
id1560292,817.5737971637193
id2591560,817.5737971637193
id3498275,1746.9710494834148
id0322149,817.5737971637193
id1211179,817.5737971637193
id0577304,1091.6744677479
id1795946,817.5737971637193
id3453575,1746.9710494834148
id0046262,817.5737971637193
id2507410,1746.9710494834148
id1391329,817.5737971637193
id3595340,1763.5180913256438
id2979964,3422.476998050682
id3478082,817.5737971637193
id3114825,817.5737971637193
id1720055,817.5737971637193
id2881964,817.5737971637193
id3346801,817.5737971637193
id1592008,817.5737971637193
id0583689,817.5737971637193
id0634908,817.5737971637193
id0780422,817.5737971637193
id2722636,817.5737971637193
id2919543,817.5737971637193
id3152279,817.5737971637193
id2996667,817.5737971637193
id0116747,817.5737971637193
id2983399,817.5737971637193
id0933173,817.5737971637193
id2116404,817.5737971637193
id1517944,1746.9710494834148
id2824829,1431.5674166173278
id3317253,817.5737971637193
id2402921,817.5737971637193
id0823658,817.5737971637193
id2420287,817.5737971637193
id3218965,817.5737971637193
id2578941,817.5737971637193
id0670945,817.5737971637193
id0410506,817.5737971637193
id1934360,817.5737971637193
id0630755,817.5737971637193
id1115480,817.5737971637193
id1515110,817.5737971637193
id0671499,817.5737971637193
id2677919,817.5737971637193
id3967756,817.5737971637193
id1747805,817.5737971637193
id1746446,817.5737971637193
id0047198,1746.9710494834148
id0859998,817.5737971637193
id2230702,817.5737971637193
id0795936,817.5737971637193
id1159223,817.5737971637193
id2315016,817.5737971637193
id3157016,817.5737971637193
id1249759,817.5737971637193
id1556967,817.5737971637193
id1300389,817.5737971637193
id1921049,817.5737971637193
id0128242,817.5737971637193
id2405799,817.5737971637193
id3522690,817.5737971637193
id0673358,817.5737971637193
id2842733,817.5737971637193
id2365574,1763.5180913256438
id2749531,817.5737971637193
id0961907,817.5737971637193
id3674750,817.5737971637193
id1063931,817.5737971637193
id0779139,817.5737971637193
id2272873,817.5737971637193
id3657325,817.5737971637193
id3024639,817.5737971637193
id2067486,817.5737971637193
id0373656,817.5737971637193
id1536720,1746.9710494834148
id3726044,817.5737971637193
id0157493,1091.6744677479
id3575232,817.5737971637193
id1840815,817.5737971637193
id3661043,817.5737971637193
id1126062,817.5737971637193
id3847480,817.5737971637193
id0275796,817.5737971637193
id2579339,817.5737971637193
id1342249,817.5737971637193
id1168268,817.5737971637193
id1394552,817.5737971637193
id1014079,817.5737971637193
id0337816,817.5737971637193
id3639243,1091.6744677479
id2743499,817.5737971637193
id1355270,817.5737971637193
id0367557,817.5737971637193
id1514015,817.5737971637193
id3442063,817.5737971637193
id0084550,817.5737971637193
id1486421,817.5737971637193
id0786428,817.5737971637193
id2603157,817.5737971637193
id3338801,817.5737971637193
id0905533,1091.6744677479
id1210854,817.5737971637193
id0840927,817.5737971637193
id2336803,817.5737971637193
id2526999,817.5737971637193
id2676539,817.5737971637193
id2304156,817.5737971637193
id1549963,817.5737971637193
id3604845,817.5737971637193
id0175675,817.5737971637193
id1547045,817.5737971637193
id2558632,817.5737971637193
id3262658,817.5737971637193
id0299392,817.5737971637193
id2860966,817.5737971637193
id1440915,817.5737971637193
id0049807,817.5737971637193
id1694830,817.5737971637193
id0579073,817.5737971637193
id1725762,817.5737971637193
id0754198,817.5737971637193
id0724258,817.5737971637193
id3760454,817.5737971637193
id0248612,817.5737971637193
id2399496,817.5737971637193
id0909271,817.5737971637193
id2957114,2130.8738019738485
id0263708,817.5737971637193
id0867121,817.5737971637193
id1938130,817.5737971637193
id3990216,817.5737971637193
id1708888,1091.6744677479
id1680920,817.5737971637193
id2756017,817.5737971637193
id2082016,817.5737971637193
id1887328,817.5737971637193
id0556439,817.5737971637193
id3590862,817.5737971637193
id1287440,817.5737971637193
id1355582,817.5737971637193
id2577515,817.5737971637193
id1716629,817.5737971637193
id3130590,817.5737971637193
id0971090,817.5737971637193
id2277980,1763.5180913256438
id0063688,2130.8738019738485
id3771485,817.5737971637193
id0813284,817.5737971637193
id3387255,817.5737971637193
id0491192,817.5737971637193
id0007172,817.5737971637193
id1672440,817.5737971637193
id2736212,817.5737971637193
id1523920,817.5737971637193
id1083159,2130.8738019738485
id0852239,817.5737971637193
id2420681,817.5737971637193
id1471749,817.5737971637193
id1375456,2130.8738019738485
id0912165,2959.925039606437
id2623663,817.5737971637193
id2124702,817.5737971637193
id0348540,817.5737971637193
id3182628,817.5737971637193
id2305027,817.5737971637193
id2440714,817.5737971637193
id3937273,3422.476998050682
id0689531,2130.8738019738485
id0000936,817.5737971637193
id0158436,817.5737971637193
id0834903,817.5737971637193
id2748210,817.5737971637193
id0952925,817.5737971637193
id3577332,817.5737971637193
id0295074,817.5737971637193
id3639000,817.5737971637193
id2957380,1431.5674166173278
id3884631,817.5737971637193
id1561572,817.5737971637193
id2407509,817.5737971637193
id0800897,1431.5674166173278
id3646869,817.5737971637193
id2778010,817.5737971637193
id3461566,817.5737971637193
id3532805,817.5737971637193
id2484261,1763.5180913256438
id1518466,817.5737971637193
id1835582,817.5737971637193
id0842772,817.5737971637193
id2651776,1746.9710494834148
id2270945,817.5737971637193
id3818056,817.5737971637193
id1914470,817.5737971637193
id3258751,817.5737971637193
id3084913,817.5737971637193
id2079533,817.5737971637193
id2624919,2130.8738019738485
id1561325,817.5737971637193
id3846734,1746.9710494834148
id0661232,817.5737971637193
id0630092,817.5737971637193
id3160927,817.5737971637193
id2362405,2130.8738019738485
id2307486,817.5737971637193
id1906658,817.5737971637193
id0838414,817.5737971637193
id0214521,817.5737971637193
id3156074,817.5737971637193
id1754727,817.5737971637193
id0938243,817.5737971637193
id1623941,817.5737971637193
id2509363,817.5737971637193
id2591963,1431.5674166173278
id0870211,817.5737971637193
id3697400,817.5737971637193
id0737912,817.5737971637193
id1812296,817.5737971637193
id0615095,817.5737971637193
id0487848,817.5737971637193
id2972909,817.5737971637193
id0604234,817.5737971637193
id3119110,817.5737971637193
id1890509,1091.6744677479
id2122677,817.5737971637193
id1694689,817.5737971637193
id3768104,817.5737971637193
id0472197,817.5737971637193
id2448955,817.5737971637193
id0387189,817.5737971637193
id1438907,817.5737971637193
id2938974,817.5737971637193
id1607954,817.5737971637193
id2950903,817.5737971637193
id2879406,1431.5674166173278
id1381196,817.5737971637193
id2389583,817.5737971637193
id3807855,817.5737971637193
id1289746,817.5737971637193
id2046539,817.5737971637193
id1333173,817.5737971637193
id3032150,817.5737971637193
id0261139,1763.5180913256438
id2919411,817.5737971637193
id1359087,817.5737971637193
id0909049,817.5737971637193
id0928469,817.5737971637193
id3515944,817.5737971637193
id3068047,817.5737971637193
id1394254,817.5737971637193
id1915229,817.5737971637193
id2757161,817.5737971637193
id1826240,2130.8738019738485
id3903883,1746.9710494834148
id3940690,1091.6744677479
id0392375,817.5737971637193
id3092992,817.5737971637193
id2745340,817.5737971637193
id1849911,817.5737971637193
id1542521,817.5737971637193
id2639344,817.5737971637193
id2268837,817.5737971637193
id0994219,817.5737971637193
id3385162,817.5737971637193
id3683750,817.5737971637193
id0655855,817.5737971637193
id0543009,817.5737971637193
id2403501,817.5737971637193
id0880328,817.5737971637193
id2570929,817.5737971637193
id2490269,817.5737971637193
id1733140,817.5737971637193
id0325250,817.5737971637193
id0177239,817.5737971637193
id2494877,817.5737971637193
id0222345,2959.925039606437
id3514170,817.5737971637193
id1119636,817.5737971637193
id2080903,817.5737971637193
id2894760,817.5737971637193
id2919294,817.5737971637193
id2724212,817.5737971637193
id2552647,817.5737971637193
id0990768,817.5737971637193
id2740544,817.5737971637193
id1913325,1763.5180913256438
id0155096,817.5737971637193
id3970947,1746.9710494834148
id3854716,817.5737971637193
id1074645,817.5737971637193
id1484953,817.5737971637193
id3999280,817.5737971637193
id2764639,817.5737971637193
id1965964,817.5737971637193
id0256752,817.5737971637193
id3436132,817.5737971637193
id1502458,817.5737971637193
id1765138,817.5737971637193
id1489512,817.5737971637193
id0197248,3422.476998050682
id0883942,817.5737971637193
id1783324,817.5737971637193
id2289004,817.5737971637193
id1160667,817.5737971637193
id0520317,817.5737971637193
id3669763,817.5737971637193
id1570979,817.5737971637193
id0109740,817.5737971637193
id3859482,817.5737971637193
id2431987,817.5737971637193
id1390855,1431.5674166173278
id0567775,1746.9710494834148
id0467340,817.5737971637193
id0784961,817.5737971637193
id2018773,817.5737971637193
id0273840,817.5737971637193
id2652920,817.5737971637193
id2341650,817.5737971637193
id1793619,817.5737971637193
id3907996,817.5737971637193
id3261059,1091.6744677479
id3265512,2130.8738019738485
id2152367,1763.5180913256438
id2953483,817.5737971637193
id0563137,817.5737971637193
id2280510,817.5737971637193
id3766448,817.5737971637193
id3829815,817.5737971637193
id0547686,817.5737971637193
id3396380,817.5737971637193
id3475138,817.5737971637193
id0686296,817.5737971637193
id3570916,817.5737971637193
id0661862,817.5737971637193
id1413707,817.5737971637193
id0724453,2130.8738019738485
id0824315,817.5737971637193
id0290205,817.5737971637193
id3270439,817.5737971637193
id2795469,817.5737971637193
id2325582,817.5737971637193
id0730137,817.5737971637193
id2616610,817.5737971637193
id0290315,817.5737971637193
id3469339,2130.8738019738485
id2473527,817.5737971637193
id0931667,817.5737971637193
